479,479,479,578,841,1170,114
480,480,480,335,25,278,790
480,480,480,335,278,790,25
481,40,40,481,701,56,799
481,799,799,1087,40,481,56
482,436,436,482,520,2,773
482,482,482,436,520,2,773
483,483,483,718,781,1085,868
483,781,781,1085,483,214,1063
484,278,278,25,790,426,335
484,25,25,426,278,790,817
485,485,485,461,209,561,897
485,485,485,209,308,897,941
486,486,486,803,421,500,257
486,486,486,803,1154,179,500
487,487,487,654,958,1153,858
487,487,487,654,958,858,1153
488,488,488,1096,63,529,842
488,488,488,1096,842,237,749
489,489,489,382,618,294,996
489,489,489,382,996,406,618
490,490,490,381,317,715,728
490,988,988,160,1131,581,12
491,491,491,34,493,566,64
491,491,491,34,311,386,1135
492,492,492,601,916,71,383
492,680,680,492,757,60,1134
493,493,493,739,1052,331,491
493,493,493,1052,566,410,331
494,494,494,351,745,347,372
494,494,494,351,548,122,1029
495,249,249,495,367,807,467
495,249,249,495,367,807,467
496,496,496,31,553,1119,33
496,496,496,31,806,553,48
497,497,497,816,728,226,1101
497,497,497,816,728,750,226
498,498,498,956,222,33,46
498,498,498,46,956,32,683
499,499,499,474,282,133,771
499,499,499,282,474,771,276
500,500,500,574,144,421,179
500,500,500,486,749,144,639
501,501,501,977,776,822,98
501,501,501,830,1049,776,977
502,502,502,215,119,311,158
502,502,502,215,662,138,119
503,88,88,503,156,379,1057
503,88,88,503,1057,379,206
504,504,504,641,342,1158,164
504,308,308,504,157,485,982
505,505,505,624,977,684,466
505,505,505,977,120,995,501
506,506,506,6,391,463,297
506,506,506,463,6,391,952
507,507,507,763,825,938,921
507,763,763,507,825,921,52
508,508,508,804,1050,993,30
508,508,508,348,736,1067,821
509,509,509,404,360,890,911
509,509,509,566,442,1026,1165
510,510,510,372,113,1021,242
510,447,447,242,937,510,113
511,511,511,1012,705,312,784
511,511,511,705,134,565,1012
512,512,512,1100,541,680,882
512,512,512,899,680,773,601
513,513,513,19,925,337,147
513,513,513,644,19,788,1073
514,514,514,616,477,673,783
514,514,514,616,783,154,477
515,515,515,585,1104,1137,639
515,515,515,585,321,1115,674
516,516,516,657,1064,90,1034
516,516,516,90,657,266,1028
517,1076,1076,1048,600,736,764
517,517,517,316,1117,336,594
518,518,518,1054,424,907,241
518,518,518,1054,424,631,907
519,519,519,916,1065,576,1028
519,519,519,916,866,1134,243
520,520,520,571,482,436,403
520,520,520,482,571,436,2
521,521,521,833,820,627,1096
521,521,521,833,627,166,1142
522,522,522,916,659,383,419
522,522,522,659,243,916,272
523,523,523,1018,851,1046,897
523,523,523,678,29,3,935
524,524,524,747,36,1165,131
524,524,524,747,615,284,36
525,525,525,858,779,126,1083
525,525,525,858,126,779,1083
526,526,526,162,99,20,282
526,526,526,99,681,926,282
527,527,527,537,21,124,1014
527,527,527,537,1014,21,1054
528,528,528,704,284,997,252
528,528,528,997,1095,284,230
529,529,529,768,733,20,258
529,529,529,768,114,544,1047
530,530,530,796,617,10,717
530,530,530,617,365,717,402
531,531,531,1036,667,371,1103
531,531,531,1036,667,371,385
532,532,532,709,1058,39,323
532,532,532,709,39,557,323
533,533,533,227,359,320,882
533,533,533,227,320,359,882
534,534,534,625,703,471,791
534,534,534,625,1160,95,471
535,535,535,644,555,1123,955
535,535,535,444,555,733,258
536,536,536,333,177,629,730
536,536,536,333,707,177,442
537,537,537,264,742,876,208
537,537,537,264,934,1032,652
538,713,713,1169,42,1090,350
538,681,681,476,85,745,526
539,539,539,233,354,669,65
539,539,539,354,233,571,403
540,540,540,933,1044,334,478
540,338,338,540,769,57,334
541,541,541,296,951,260,1100
541,541,541,849,361,222,296
542,370,370,512,103,914,843
542,517,517,271,180,628,1117
543,543,543,319,320,802,1168
543,543,543,170,1168,184,802
544,544,544,597,315,768,170
544,544,544,768,985,725,713
545,545,545,879,908,1020,361
545,545,545,879,603,908,925
546,546,546,326,799,101,40
546,481,481,701,799,40,101
547,547,547,677,1059,239,880
547,547,547,239,677,1059,880
548,548,548,157,575,386,1068
548,548,548,386,282,229,157
549,549,549,453,578,1151,1081
549,549,549,453,578,1151,1081
550,550,550,732,293,645,417
550,550,550,417,813,293,244
551,551,551,798,47,73,845
551,551,551,798,256,42,47
552,552,552,158,74,502,215
552,552,552,158,74,215,662
553,553,553,1070,754,848,525
553,848,848,553,1035,19,224
554,1163,1163,23,256,1111,47
554,1163,1163,47,1111,23,600
555,555,555,644,535,210,1090
555,555,555,210,644,1020,808
556,556,556,165,996,1154,732
556,556,556,76,165,1166,896
557,557,557,696,185,12,838
557,557,557,696,185,12,4
558,558,558,1127,583,33,496
558,583,583,1103,783,793,1036
559,559,559,27,420,977,1042
559,559,559,1159,105,956,27
560,560,560,220,960,1104,15
560,560,560,727,33,801,1104
561,561,561,1118,776,801,995
561,561,561,810,466,504,485
562,562,562,958,777,108,904
562,562,562,958,777,116,321
563,1003,1003,563,861,952,506
563,563,563,1003,861,952,366
564,582,582,658,564,964,355
564,658,658,582,564,964,355
565,565,565,984,784,511,1150
565,565,565,511,385,1144,984
566,566,566,509,1165,723,748
566,566,566,857,854,635,509
567,567,567,878,313,79,990
567,567,567,79,231,878,952
568,568,568,445,189,399,584
568,568,568,6,445,109,399
569,569,569,244,849,260,46
569,569,569,260,244,645,263
570,570,570,318,216,987,1000
570,570,570,216,318,511,11
571,571,571,520,2,539,403
571,571,571,520,539,2,596
572,572,572,87,1062,361,1130
572,572,572,692,1062,87,70
573,573,573,92,874,84,619
573,573,573,35,92,874,18
574,574,574,973,131,704,579
574,574,574,131,973,707,704
575,575,575,981,664,657,548
575,575,575,981,664,657,285
576,576,576,956,1129,902,727
576,576,576,956,283,814,727
577,577,577,1135,123,884,1037
577,577,577,123,1126,215,1037
578,578,578,479,1170,985,1004
578,578,578,479,159,1004,1170
579,579,579,691,438,390,588
579,691,691,579,705,1010,565
580,580,580,991,1083,929,165
580,580,580,518,246,142,629
581,581,581,287,816,988,852
581,160,160,581,1131,988,696
582,225,225,976,564,582,626
582,658,658,582,564,964,355
583,583,583,783,187,558,774
583,583,583,783,558,1127,104
584,584,584,931,197,805,813
584,584,584,197,931,805,445
585,585,585,1115,405,515,674
585,585,585,515,1115,156,405
586,586,586,75,178,860,648
586,586,586,75,178,432,648
587,587,587,646,609,624,830
587,587,587,646,726,405,830
588,588,588,859,134,390,189
588,588,588,390,134,859,189
589,589,589,1030,1155,1007,1147
589,1030,1030,589,1007,194,317
590,709,709,532,435,39,1058
590,953,953,39,709,1058,532
591,591,591,396,938,247,349
591,396,396,591,247,276,383
592,592,592,503,1072,1057,642
592,592,592,1072,364,503,224
593,593,593,663,78,611,180
593,593,593,663,78,611,180
594,594,594,336,1039,408,900
594,594,594,1039,336,408,600
595,1069,1069,357,324,669,608
595,595,595,306,961,659,711
596,596,596,571,243,1125,871
596,596,596,871,253,571,243
597,461,461,999,597,818,633
597,597,597,224,951,1047,286
598,598,598,548,908,819,493
598,1125,1125,976,599,1064,440
599,599,599,1056,305,1159,626
599,599,599,1056,305,626,1159
600,600,600,594,1039,336,1163
600,1076,1076,600,1048,736,594
601,887,887,432,1001,402,601
601,601,601,887,1001,492,1120
602,602,602,92,97,536,569
602,602,602,92,97,918,274
603,603,603,390,579,442,1000
603,603,603,1012,292,688,277
604,604,604,853,1142,1035,811
604,604,604,1142,853,1035,391
605,605,605,758,113,829,923
605,605,605,758,113,829,923
606,606,606,1056,1002,105,1159
606,606,606,1056,599,1159,1060
607,607,607,719,1171,556,1104
607,607,607,719,556,1171,692
608,608,608,520,571,744,324
608,608,608,571,520,744,193
609,609,609,830,932,587,1066
609,609,609,932,587,684,979
610,610,610,1102,997,328,371
610,610,610,1102,997,762,431
611,611,611,769,45,334,212
611,611,611,593,769,661,78
612,612,612,218,826,892,1097
612,612,612,892,1097,288,218
613,613,613,785,3,1024,1008
613,613,613,785,291,1008,941
614,614,614,895,318,839,290
614,614,614,895,318,874,1150
615,615,615,69,524,1084,1171
615,615,615,8,69,439,470
616,616,616,31,812,525,341
616,616,616,514,217,382,812
617,617,617,530,717,228,184
617,617,617,184,713,717,1090
618,618,618,209,382,674,1133
618,618,618,209,368,674,1133
619,619,619,1032,463,219,1094
619,619,619,1032,219,463,24
620,620,620,947,145,146,544
620,146,146,620,151,909,295
621,273,273,458,621,204,1006
621,431,431,762,621,1107,204
622,704,704,622,707,574,673
622,622,622,421,173,68,500
623,623,623,94,1086,1153,400
623,623,623,1053,1086,704,94
624,624,624,684,505,688,469
624,624,624,684,505,393,587
625,968,968,1160,377,1151,1109
625,625,625,471,703,791,534
626,626,626,599,634,976,428
626,626,626,634,599,428,28
627,627,627,521,1136,833,699
627,627,627,1136,166,699,833
628,628,628,7,271,304,427
628,628,628,7,271,304,375
629,629,629,274,5,82,433
629,629,629,274,5,82,433
630,630,630,437,530,75,178
630,630,630,530,437,495,249
631,631,631,1054,839,592,527
631,631,631,246,1054,527,1049
632,632,632,633,443,378,457
632,632,632,633,378,416,457
633,632,632,633,650,443,457
633,633,633,755,457,632,648
634,634,634,418,626,28,428
634,634,634,418,626,28,428
635,635,635,64,1011,661,308
635,635,635,64,656,469,1011
636,636,636,1046,459,697,722
636,636,636,1046,459,722,809
637,637,637,822,792,1038,59
637,637,637,822,792,1042,1038
638,1156,1156,404,1064,559,1161
638,638,638,457,999,461,112
639,639,639,129,421,500,731
639,639,639,129,500,724,421
640,640,640,885,1066,375,672
640,640,640,885,1066,375,672
641,641,641,756,504,342,1158
641,641,641,756,504,1158,342
642,642,642,84,364,839,474
642,642,642,84,276,872,542
643,643,643,815,725,147,967
643,643,643,967,260,279,963
644,644,644,555,210,924,513
644,644,644,555,535,210,513
645,645,645,260,849,569,541
645,645,645,260,475,550,541
646,646,646,587,483,718,523
646,646,646,587,718,483,781
647,647,647,1002,1056,1107,606
647,647,647,1002,1107,606,1056
648,13,13,414,648,912,207
648,553,553,755,48,806,406
649,649,649,770,1021,419,435
649,649,649,1021,419,770,234
650,650,650,633,443,831,755
650,650,650,912,848,1013,13
651,651,651,1065,967,503,899
651,651,651,1065,967,503,643
652,652,652,393,805,398,665
652,652,652,393,805,107,1114
653,653,653,693,757,243,188
653,653,653,693,188,757,243
654,654,654,487,858,177,1153
654,654,654,487,958,177,858
655,43,43,655,62,142,421
655,177,177,655,43,536,333
656,656,656,1011,351,661,548
656,656,656,282,212,548,351
657,657,657,1129,575,516,682
657,657,657,682,1129,946,575
658,658,658,964,440,582,1007
658,658,658,582,964,564,440
659,659,659,595,1021,419,711
659,659,659,143,425,1021,744
660,660,660,793,232,451,835
660,660,660,451,793,232,384
661,1011,1011,661,656,819,611
661,661,661,1011,819,611,656
662,662,662,74,749,138,215
662,805,805,150,138,694,813
663,663,663,593,685,250,664
663,663,663,593,180,78,664
664,664,664,981,1116,794,1084
664,664,664,981,575,1066,663
665,665,665,918,14,652,1088
665,665,665,1054,918,1045,14
666,666,666,173,106,198,948
666,666,666,106,390,303,705
667,1036,1036,667,531,1103,371
667,667,667,1036,531,371,723
668,668,668,1041,434,300,331
668,579,579,1018,851,668,994
669,669,669,233,539,306,961
669,961,961,306,850,233,539
670,670,670,415,1019,346,363
670,1134,1134,670,394,67,866
671,671,671,709,756,1060,546
671,671,671,756,342,641,504
672,672,672,183,412,781,792
672,183,183,672,412,792,781
673,673,673,707,618,209,450
673,673,673,707,618,1108,450
674,674,674,260,558,147,94
674,674,674,260,585,156,147
675,675,675,219,705,313,832
675,675,675,219,705,832,255
676,676,676,855,808,1090,555
676,676,676,824,1090,42,855
677,677,677,547,388,1059,880
677,677,677,547,394,143,239
678,678,678,786,810,935,1018
678,678,678,935,776,785,3
679,679,679,285,104,857,879
679,679,679,104,879,285,1172
680,680,680,60,1134,757,492
680,680,680,871,60,227,1128
681,681,681,526,282,85,162
681,681,681,526,162,85,282
682,682,682,758,946,605,1051
682,682,682,758,191,946,657
683,683,683,904,846,46,498
683,683,683,904,846,1032,463
684,684,684,501,505,27,624
684,684,684,624,505,984,223
685,685,685,638,404,932,112
685,685,685,663,638,932,389
686,686,686,154,1137,1033,641
686,686,686,1137,797,154,489
687,687,687,820,716,6,210
687,687,687,820,475,837,1146
688,688,688,863,270,526,212
688,688,688,413,624,171,76
689,689,689,879,127,856,230
689,689,689,127,827,333,343
690,37,37,301,149,1117,690
690,301,301,37,149,1117,1122
691,691,691,614,1010,859,527
691,691,691,839,1010,21,283
692,692,692,572,1062,774,321
692,692,692,572,1062,654,556
693,446,446,647,261,305,1016
693,188,188,693,305,354,203
694,694,694,1167,1094,255,931
694,694,694,1167,255,931,1094
695,695,695,815,802,989,914
695,286,286,128,224,936,597
696,696,696,557,93,4,12
696,696,696,557,93,4,185
697,697,697,451,966,637,722
697,697,697,451,966,722,446
698,57,57,698,338,248,1076
698,698,698,57,338,764,554
699,699,699,1136,752,706,205
699,699,699,743,1136,205,752
700,700,700,714,875,354,1109
700,700,700,354,261,875,714
701,701,701,101,1087,481,40
701,701,701,481,1087,40,799
702,702,702,715,272,711,490
702,702,702,711,715,272,850
703,625,625,791,703,471,534
703,471,471,625,791,703,534
704,704,704,1053,1086,94,400
704,704,704,236,574,1053,707
705,705,705,832,675,219,588
705,705,705,832,219,362,134
706,706,706,699,439,615,164
706,706,706,439,615,719,699
707,707,707,456,731,216,213
707,707,707,731,456,574,704
708,38,38,708,18,146,876
708,708,708,295,1132,146,717
709,671,671,709,77,304,259
709,546,546,671,709,259,326
710,809,809,710,1016,636,343
710,710,710,1029,870,309,809
711,711,711,961,65,306,272
711,711,711,850,65,961,306
712,712,712,441,890,474,1161
712,712,712,441,1161,474,890
713,713,713,725,717,184,967
713,713,713,184,717,228,725
714,700,700,714,875,1109,1151
714,714,714,700,1109,875,377
715,272,272,702,715,407,137
715,289,289,715,225,272,243
716,716,716,820,14,687,518
716,716,716,6,986,965,833
717,717,717,695,151,909,713
717,717,717,713,967,1132,228
718,718,718,483,781,1085,868
718,718,718,483,868,781,1085
719,719,719,1083,830,1062,470
719,719,719,706,139,470,607
720,720,720,1046,636,1082,174
720,720,720,1046,1082,438,862
721,721,721,976,1157,658,440
721,721,721,976,1157,658,440
722,722,722,697,812,636,446
722,722,722,697,446,966,636
723,723,723,734,566,385,667
723,723,723,195,1103,116,528
724,724,724,129,588,445,584
724,724,724,445,129,197,588
725,725,725,44,544,184,643
725,725,725,544,44,184,147
726,726,726,830,1171,684,501
726,726,726,830,1171,587,684
727,727,727,560,576,958,283
727,727,727,264,560,958,576
728,728,728,750,490,83,938
728,657,657,682,1051,1129,917
729,729,729,577,705,1037,675
729,729,729,577,705,1037,884
730,1083,1083,719,525,858,439
730,730,730,536,906,631,1170
731,731,731,707,473,456,400
731,731,731,244,421,569,400
732,732,732,1154,303,550,645
732,732,732,1154,550,996,68
733,695,695,815,914,370,733
733,733,733,444,258,370,695
734,734,734,679,127,723,1095
734,734,734,679,131,723,994
735,525,525,858,1083,177,654
735,735,735,996,841,1130,337
736,348,348,736,600,1163,1048
736,1163,1163,348,245,1039,736
737,737,737,459,309,1149,140
737,737,737,459,1149,309,140
738,738,738,532,557,12,728
738,1069,1069,425,357,829,880
739,739,739,548,1052,493,870
739,739,739,493,870,1008,1029
740,740,740,770,649,435,251
740,770,770,740,435,649,917
741,741,741,983,1053,704,333
741,741,741,983,236,333,1073
742,742,742,264,1022,441,683
742,742,742,441,1022,472,1064
743,1003,1003,341,861,743,401
743,743,743,205,699,187,1153
744,744,744,143,66,539,1069
744,744,744,66,143,539,272
745,1123,1123,644,944,788,535
745,745,745,347,1067,85,58
746,746,746,380,751,981,465
746,746,746,756,671,342,641
747,747,747,385,565,1165,131
747,747,747,385,524,1165,973
748,748,748,950,1065,915,651
748,748,748,409,1065,1137,1093
749,749,749,62,629,1096,387
749,749,749,62,662,629,387
750,659,659,1021,419,234,649
750,728,728,750,83,938,490
751,751,751,1006,252,997,746
751,751,751,252,1006,997,458
752,752,752,205,222,199,1152
752,752,752,205,1152,743,154
753,753,753,430,378,334,443
753,753,753,334,430,769,378
754,754,754,250,1070,1091,848
754,754,754,250,848,1070,553
755,156,156,1057,755,88,503
755,755,755,387,650,1013,831
756,756,756,641,671,504,342
756,756,756,641,504,342,671
757,757,757,653,60,916,383
757,757,757,653,383,916,93
758,388,388,758,380,60,253
758,758,758,682,113,448,191
759,759,759,460,202,4,903
759,759,759,460,202,903,4
760,760,760,775,123,687,1135
760,760,760,1086,284,550,883
761,625,625,471,791,703,95
761,761,761,1158,791,471,625
762,431,431,762,1107,1028,621
762,762,762,431,610,1107,1102
763,763,763,507,825,52,881
763,763,763,507,825,52,921
764,764,764,1048,297,1076,212
764,338,338,57,554,698,478
765,765,765,189,957,399,205
765,765,765,205,189,213,1144
766,919,919,766,1028,125,273
766,919,919,766,273,1028,458
767,767,767,743,205,513,848
767,767,767,743,513,644,848
768,768,768,529,544,815,914
768,768,768,529,544,20,985
769,338,338,57,769,611,661
769,334,334,769,1044,1169,1136
770,770,770,435,740,185,917
770,770,770,435,740,185,557
771,771,771,499,133,756,89
771,771,771,499,133,89,756
772,96,96,386,58,282,302
772,772,772,788,1035,1047,567
773,773,773,1128,2,482,436
773,773,773,2,1128,436,482
774,774,774,356,986,897,222
774,774,774,216,199,356,222
775,199,199,734,205,579,775
775,775,775,1144,205,760,186
776,776,776,678,3,945,501
776,776,776,678,27,3,501
777,777,777,562,1086,958,400
777,777,777,562,958,1086,213
778,778,778,221,550,293,931
778,778,778,931,221,82,417
779,779,779,209,525,587,755
779,779,779,856,525,858,786
780,780,780,207,271,304,1155
780,207,207,474,852,259,133
781,781,781,1085,672,183,412
781,781,781,412,672,183,822
782,782,782,1063,873,822,1031
782,782,782,1063,873,822,1031
783,783,783,583,558,514,879
783,783,783,583,514,558,879
784,784,784,487,423,705,327
784,784,784,487,284,1026,760
785,785,785,613,3,1024,29
785,785,785,613,3,157,720
786,786,786,810,678,1095,935
786,786,786,1095,810,856,678
787,787,787,673,257,470,1164
787,787,787,154,257,470,514
788,788,788,1035,1123,844,907
788,224,224,788,286,128,19
789,789,789,1121,405,206,473
789,789,789,576,956,344,1121
790,335,335,790,480,25,278
790,77,77,304,546,847,411
791,471,471,625,791,703,534
791,471,471,625,791,703,534
792,792,792,1038,59,412,637
792,792,792,1038,412,59,637
793,793,793,660,835,371,232
793,793,793,232,660,371,835
794,794,794,1084,819,1092,51
794,794,794,1084,1116,51,957
795,349,349,795,288,396,276
795,492,492,1001,601,795,680
796,796,796,427,10,353,843
796,796,796,353,10,427,275
797,797,797,686,220,406,212
797,797,797,686,212,1018,176
798,798,798,676,821,855,551
798,798,798,821,855,551,676
799,40,40,481,799,1087,56
799,481,481,701,1087,40,799
800,666,666,884,198,800,1162
800,800,800,666,138,299,884
801,801,801,501,456,1032,742
801,801,801,5,559,890,995
802,802,802,695,170,171,543
802,802,802,695,541,543,969
803,803,803,1152,1105,486,19
803,803,803,1105,486,1152,19
804,804,804,151,717,30,713
804,804,804,151,713,717,184
805,805,805,813,652,584,588
805,805,805,813,652,1167,584
806,806,806,553,31,496,48
806,806,806,1091,553,465,664
807,367,367,249,807,467,374
807,807,807,367,467,249,374
808,808,808,676,855,798,821
808,808,808,855,555,676,1074
809,809,809,1016,922,710,242
809,1016,1016,1133,809,405,722
810,810,810,786,466,53,1066
810,810,810,786,466,941,53
811,811,811,30,567,297,840
811,811,811,567,475,210,323
812,722,722,812,298,636,697
812,812,812,1016,217,547,49
813,813,813,150,805,588,142
813,813,813,588,142,150,307
814,814,814,576,1042,395,1009
814,814,814,395,1042,474,291
815,815,815,914,963,695,643
815,834,834,815,914,114,925
816,988,988,852,287,581,1021
816,816,816,497,728,185,589
817,335,335,817,25,480,790
817,817,817,25,335,278,962
818,818,818,999,164,111,439
818,818,818,999,164,111,842
819,979,979,469,73,366,930
819,819,819,598,76,661,933
820,820,820,687,475,716,14
820,820,820,687,391,665,506
821,821,821,348,478,798,1163
821,821,821,913,808,798,1074
822,822,822,637,873,782,1042
822,822,822,637,782,1063,873
823,823,823,201,968,1157,761
823,823,823,201,1157,891,148
824,824,824,676,365,947,145
824,824,824,947,676,586,620
825,825,825,507,763,921,1120
825,825,825,507,22,396,763
826,612,612,234,826,155,892
826,826,826,927,347,985,745
827,827,827,477,196,269,616
827,827,827,196,477,269,446
828,828,828,1162,948,666,800
828,588,588,579,948,731,828
829,560,560,829,77,960,923
829,829,829,960,1069,324,357
830,830,830,684,726,505,1085
830,830,830,684,1049,726,501
831,831,831,21,1161,43,806
831,831,831,387,755,0,1013
832,832,832,362,1045,150,705
832,832,832,984,134,362,859
833,833,833,1142,241,716,913
833,833,833,166,521,6,1142
834,834,834,114,1059,1090,118
834,834,834,128,114,1059,319
835,835,835,1024,232,1063,793
835,835,835,793,371,232,1063
836,169,169,836,464,980,95
836,169,169,836,980,464,389
837,837,837,893,240,864,918
837,837,837,631,864,1054,730
838,407,407,838,137,194,1030
838,407,407,838,194,137,1030
839,839,839,742,1022,631,683
839,839,839,1161,283,683,642
840,930,930,506,952,485,391
840,840,840,99,452,955,845
841,841,841,853,772,975,1106
841,841,841,1164,424,944,509
842,842,842,818,525,43,858
842,842,842,644,237,488,705
843,843,843,872,192,10,175
843,843,843,872,192,10,175
844,844,844,280,1139,41,359
844,844,844,313,788,224,1035
845,845,845,14,798,1088,821
845,845,845,14,1088,821,798
846,846,846,904,683,24,275
846,846,846,904,683,1153,849
847,278,278,25,817,335,790
847,25,25,790,278,335,426
848,848,848,1013,13,754,912
848,848,848,1013,754,553,912
849,849,849,463,846,905,683
849,849,849,924,475,210,126
850,850,850,306,961,711,65
850,850,850,961,306,711,65
851,851,851,384,523,1031,835
851,851,851,384,1031,523,959
852,936,936,259,397,1070,392
852,852,852,581,1131,988,435
853,853,853,1106,1142,604,373
853,386,386,111,853,302,1145
854,854,854,747,277,327,565
854,854,854,277,857,1041,327
855,855,855,808,555,145,676
855,103,103,855,676,192,145
856,856,856,232,342,1095,195
856,856,856,232,1095,786,342
857,857,857,285,368,1041,991
857,857,857,935,171,277,285
858,858,858,87,525,24,1032
858,858,858,525,1083,1153,846
859,859,859,691,895,179,134
859,859,859,134,588,186,189
860,860,860,1067,586,85,89
860,133,133,499,282,96,58
861,861,861,1003,1014,537,563
861,1003,1003,861,563,602,92
862,862,862,886,5,345,438
862,862,862,127,298,886,689
863,863,863,1011,212,1002,661
863,863,863,1048,1011,764,1002
864,864,864,939,353,224,35
864,864,864,939,837,295,224
865,404,404,360,911,509,865
865,979,979,930,736,73,1048
866,352,352,866,988,71,581
866,425,425,372,1021,681,162
867,78,78,180,1055,867,7
867,78,78,1055,180,593,611
868,868,868,718,291,483,121
868,868,868,718,291,483,121
869,336,336,869,900,1039,1117
869,55,55,102,1122,869,1117
870,455,455,720,438,862,739
870,870,870,343,710,896,1029
871,388,388,2,571,871,359
871,871,871,388,60,448,193
872,207,207,329,642,91,499
872,872,872,175,130,192,843
873,873,873,782,822,1063,1042
873,873,873,782,822,835,1063
874,874,874,1146,197,895,24
874,874,874,1146,197,1167,24
875,875,875,714,377,700,358
875,233,233,539,875,714,700
876,876,876,38,1071,136,208
876,876,876,208,38,934,398
877,877,877,726,29,3,501
877,877,877,561,1049,3,776
878,878,878,302,567,924,772
878,878,878,990,955,302,567
879,879,879,545,618,1049,382
879,549,549,751,252,1006,1151
880,880,880,388,936,60,392
880,680,680,60,1134,880,193
881,881,881,202,903,4,497
881,881,881,202,4,903,226
882,533,533,882,1139,227,680
882,882,882,680,533,936,1059
883,883,883,321,290,136,263
883,883,883,321,290,263,417
884,884,884,106,123,784,666
884,312,312,884,784,123,1162
885,885,885,611,661,78,593
885,885,885,611,661,78,180
886,886,886,862,944,842,920
886,886,886,1154,944,1166,996
887,887,887,175,601,1001,807
887,887,887,601,1001,773,492
888,888,888,340,217,406,996
888,888,888,340,406,217,996
889,889,889,974,590,314,392
889,889,889,974,430,443,369
890,890,890,67,379,572,515
890,890,890,121,415,1119,31
891,891,891,148,254,125,823
891,891,891,148,254,125,823
892,392,392,1059,314,128,547
892,892,892,1097,612,1078,419
893,1071,1071,893,441,35,405
893,35,35,893,1071,296,206
894,894,894,211,200,901,929
894,894,894,200,211,901,929
895,895,895,614,97,874,1150
895,895,895,614,691,874,1150
896,896,896,870,1033,996,345
896,896,896,870,1033,996,345
897,897,897,1018,34,523,579
897,897,897,1018,523,34,406
898,1043,1043,898,193,67,969
898,898,898,1043,969,235,379
899,899,899,512,1065,409,802
899,899,899,512,409,1065,773
900,900,900,1148,1089,23,408
900,1117,1117,517,149,869,37
901,211,211,901,894,200,929
901,16,16,1035,910,48,319
902,902,902,132,96,949,945
902,902,902,132,21,949,283
903,460,460,903,759,202,4
903,903,903,332,460,317,759
904,904,904,683,846,341,958
904,904,904,846,683,341,849
905,905,905,849,391,79,924
905,905,905,391,1130,553,223
906,906,906,41,108,730,1100
906,906,906,41,108,730,1100
907,907,907,20,526,162,990
907,907,907,1123,20,241,1035
908,908,908,865,361,360,545
908,908,908,865,545,361,283
909,909,909,967,146,768,939
909,909,909,151,768,146,518
910,910,910,374,495,1120,249
910,910,910,16,39,923,953
911,911,911,578,841,572,999
911,911,911,404,999,360,111
912,912,912,13,414,250,848
912,912,912,207,13,250,848
913,913,913,833,1142,965,1169
913,913,913,1169,821,808,1074
914,914,914,815,963,695,126
914,914,914,126,815,963,513
915,915,915,978,427,640,950
915,915,915,978,427,950,986
916,916,916,383,243,522,71
916,916,916,71,352,866,492
917,917,917,1147,1155,117,589
917,917,917,761,1051,1158,164
918,918,918,665,92,573,602
918,918,918,665,573,92,939
919,919,919,766,1028,125,891
919,919,919,766,1028,273,125
920,920,920,236,704,1053,558
920,920,920,236,862,122,87
921,763,763,921,507,449,52
921,763,763,507,921,52,825
922,448,448,1042,922,814,291
922,922,922,937,121,1016,809
923,758,758,16,605,923,682
923,77,77,235,304,546,847
924,924,924,1130,79,631,849
924,924,924,567,79,952,939
925,925,925,513,1170,914,1020
925,925,925,513,1170,730,914
926,926,926,526,270,414,992
926,926,926,526,414,389,992
927,927,927,1059,347,547,826
927,927,927,826,985,347,168
928,928,928,423,784,1083,1114
928,928,928,1083,580,423,991
929,929,929,76,901,933,51
929,729,729,705,1105,165,186
930,930,930,26,506,21,223
930,930,930,26,506,1062,8
931,931,931,584,417,138,197
931,931,931,584,417,694,138
932,932,932,979,624,638,466
932,932,932,638,609,774,632
933,933,933,72,764,413,76
933,338,338,57,698,72,769
934,934,934,337,344,1062,323
934,934,934,1032,1161,1156,120
935,935,935,959,27,786,1095
935,935,935,786,959,1095,678
936,392,392,128,1059,16,834
936,936,936,1059,880,680,882
937,447,447,937,242,922,309
937,937,937,922,447,242,590
938,329,329,499,130,526,325
938,938,938,728,750,381,247
939,939,939,240,8,924,864
939,939,939,864,837,295,18
940,940,940,131,973,566,236
940,940,940,131,1144,1110,423
941,941,941,485,340,308,613
941,941,941,308,982,810,718
942,942,942,118,1090,353,617
942,942,942,1090,617,353,118
943,943,943,251,449,1101,740
943,943,943,251,1101,449,1143
944,944,944,424,841,1096,842
944,223,223,424,87,944,453
945,945,945,466,982,575,285
945,945,945,776,501,902,646
946,946,946,682,191,998,369
946,946,946,191,974,682,1068
947,947,947,620,695,444,151
947,947,947,620,444,733,544
948,948,948,731,244,421,46
948,244,244,948,622,731,1167
949,949,949,341,86,280,346
949,949,949,341,280,1003,902
950,950,950,1065,1,39,437
950,950,950,39,1,648,1065
951,951,951,802,170,543,597
951,951,951,296,541,88,156
952,952,952,391,878,567,563
952,952,952,567,924,391,366
953,953,953,380,1058,253,39
953,343,343,953,196,122,827
954,318,318,1040,570,954,987
954,954,954,1000,623,1053,987
955,955,955,535,952,644,452
955,955,955,452,0,952,878
956,956,956,576,498,46,214
956,32,32,956,214,1119,33
957,69,69,957,615,399,1044
957,957,957,399,765,189,416
